group,service,name,externalName,description,id,shortName,externalId,active,enabled,public,isDefault,type,model,baseRateName,baseRateId,relPct,abs,baseAmountGross,currency,chainDepth,chain
Corporates,Short Stay Accommodation,AUTO RISE&FALL,RISE&FALL,,6515a0ba-50c8-4680-b9c8-b3d800f1f21f,AR,,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-20%,0,,GBP,1,OTA main (old)
Corporates,Short Stay Accommodation,CONTRACTED - 22ONE,22ONE Technologies Limited,,33a56d92-d587-4566-94d8-b41300f6a9bb,CO,,true,true,false,false,Private,Base,,,,,210,GBP,0,
Corporates,Short Stay Accommodation,CONTRACTED - ABRI,ABRI,,f9f512e3-d9b8-44ce-b30c-b32b01091c6f,CA,,true,true,false,false,Private,Base,,,,,0,GBP,0,
Corporates,Short Stay Accommodation,CONTRACTED - BENDING SPOONS,BENDING SPOONS,"Corporate agreed rate Requested breakfast to be added 12 January 2026, Dominic and sales in CC. Classic £180 Classic Plus £200 Classic Biggie £220",754d68ee-c5c8-43f6-97bc-b355008923d7,CBS,,true,true,false,false,Private,Base,,,,,250,GBP,0,
Corporates,Short Stay Accommodation,CONTRACTED - CONTRACTED RATES,CONTRACTED RATES,,d619e903-7c5a-4ebe-9a83-b3560089f9aa,CCR,,true,false,false,false,Private,Base,,,,,170,GBP,0,
Corporates,Short Stay Accommodation,CONTRACTED - Farrow & Ball,Farrow & Ball,£216 breakfast included,075dd00f-183b-4998-b22d-b3e8009972a6,CFB,,true,true,false,false,Private,Base,,,,,216,GBP,0,
Corporates,Short Stay Accommodation,CONTRACTED - Public House,Public House,£180 excluding VAT,698b17d0-8c89-46ee-84d5-b3e800bc94c4,CPH,,true,true,false,false,Private,Base,,,,,216,GBP,0,
Corporates,Short Stay Accommodation,CONTRACTED - William Zouche,William Zouche,£198 room only classic studio,6638cb43-adc4-4edd-83c6-b3ae00ea1d30,CWZ,,true,true,false,false,Private,Base,,,,,198,GBP,0,
Corporates,Short Stay Accommodation,CONTRACTED-Amelia Allen,Amelia Allen,,9cc658ac-9823-45fa-8cbf-b38b010c44b2,CA,,true,true,false,false,Private,Base,,,,,216,GBP,0,
Corporates,Short Stay Accommodation,MANUAL - Michael Cromwell,,,2be2f372-d17a-448d-a6b4-b40800aca2b2,MMC,,true,true,false,false,Private,Base,,,,,50,GBP,0,
Corporates,Short Stay Accommodation,MANUAL FIXED - GREEN,GREEN,Charlie Green,b0b003db-59ba-4877-a258-b2fa00baa683,MFG,,true,true,false,false,Private,Base,,,,,250,GBP,0,
Corporates,Short Stay Accommodation,MANUAL FIXED - Hamish Duthie,Hamish Duthie,"Hamish Duthie agreed rateOut & About Studio £150p/night Classic Studio £170p/night Classic Biggie Studio £220p/night 3. RESERVATION & BILLING - Reservations to be made via sales@mason-fifth.com - Payments shall be made upon booking - Rooms subject to availability - The company/individual agrees to book a minimum of 100 room nights per year to maintain these rates - After 6 months, the rates will be reviewed based on whether the minimum of 100 room nights was booked. If the company does not meet that minimum, the rates may change. 4. CANCELLATION & NO-SHOW POLICY - Cancellations must be made at least 24 hours before check-in - No-shows will be charged 100% of the booking 5. BLACK OUT DATES These dates will not benefit from any of the contracted rates:",61aa2e25-91c9-4b6e-b59b-b35200bcca37,MFHD,,true,false,false,false,Private,Base,,,,,220,GBP,0,
Corporates,Short Stay Accommodation,MANUAL VIP Breakfast Included Rate,Best Flexible Rate - Breakfast Included,"VIP Guests on variable rate, non-contracted",8b00222d-3b2b-4eb8-8cfe-b3730172b118,MVBIR,,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
Corporates,Short Stay Accommodation,ONE OFF FIXED COLLECT - PLAX&LEI,PLAX&LEI,,a3f69944-caf9-4e62-aee2-b33600c2fbce,OOFCP,,true,true,false,false,Private,Base,,,,,160,GBP,0,
Corporates,Short Stay Accommodation,Partner Rate: Fixed £120,Partner Rate: Fixed £150,,9fcd0f43-68a8-456f-8758-b36800973a46,PRF,,true,true,false,false,Private,Base,,,,,120,GBP,0,
Corporates,Short Stay Accommodation,Partner Rate: Fixed £150,Partner Rate: Fixed £150,,fd5361bf-572e-403d-bea7-b368009884e8,PRF,,true,true,false,false,Private,Base,,,,,150,GBP,0,
Corporates,Short Stay Accommodation,Partner Rate: Fixed £150,Partner Rate: Fixed £150,,c0532319-560c-4df1-8db4-b3680099ffdb,PRF,,true,true,false,false,Private,Base,,,,,150,GBP,0,
Corporates,Short Stay Accommodation,Partner Rate: Fixed £150 Out & About,Partner Rate: Fixed £150 Out & About,"Out & About agreed rate of £150, free cancellation 24h prior. Studio only",a440627e-4528-498c-9d41-b34b00d757f9,PRFOA,,true,true,false,false,Private,Base,,,,,150,GBP,0,
Corporates,Short Stay Accommodation,Partner Rate: Fixed £210,Partner Rate: Fixed £210,,b950c8f9-6db6-423e-9e5e-b4120123443f,PRF,,true,true,false,false,Private,Base,,,,,210,GBP,0,
Corporates,Short Stay Accommodation,Partner Rate: Fixed £216,,Agreed flexible rate with free cancelation 24h prior arrival.,a5c0c8e4-c854-42cd-b0f1-b409012d7576,PRF,,true,true,false,false,Private,Base,,,,,216,GBP,0,
DALEY,Short Stay Accommodation,AUTO M&F Events,M&F Special Rate,,23d3c4bb-2227-4dba-b399-b3cc01082f9b,AME,,false,true,false,false,Private,Base,,,,,150,GBP,0,
DALEY,Short Stay Accommodation,AUTO M&F Events,AUTO M&F Events,,279e7e97-9498-403e-b314-b3cc010d7721,AME,,false,true,false,false,Private,Base,,,,,150,GBP,0,
Default,Short Stay Accommodation,Fully Flexible,,,a1383f3e-fbe0-4024-a8f7-b26b00b0520a,FF,,false,true,true,false,Public,Base,,,,,10000,GBP,0,
Default,Management,Fully Flexible,,,85739919-dfca-4006-a3d6-b37900af2d5c,FF,,false,true,true,false,Public,Base,,,,,10000,GBP,0,
Direct: Flexible,Short Stay Accommodation,M&F Insider - Best Flexible - Breakfast Included,M&F Insider - Best Flexible - Breakfast Included,"Enjoy your private en-suite studio and all the on-site amenities, including our Canal Restaurant, Listening Lounge, Cinema Room, and the 10th Floor Guest Lounge with sweeping views of London. Plus, unwind with full use of our pool, gym, sauna and steam, or book into a class or event via our guest app. It also includes a daily 'help yourself' breakfast bar with fresh bread & pastries, fruit, yoghurt, granola, tea and filter coffee. This Flexible Rate allows you to modify or cancel your reservation up to 24 hours before arrival - only when you book direct.",1304cf2a-17c1-4260-b3d6-b42500f26319,M&F Insider - Best Flexible - Breakfast Included,MFFLEX,true,true,true,false,Public,Dependent,OTA BASE: Flexible,f1e85b02-5550-45ba-a749-b42100a4b37a,-24%,0,,GBP,1,OTA BASE: Flexible
Direct: Non Refundable,Short Stay Accommodation,M&F Early Bird - Best Direct Rate - Breakfast Included,,"Book early for even better rates. Our Early Bird Rate offers the best value for guests who plan ahead and book direct. Enjoy your private en-suite studio and all the on-site amenities, including our Canal Restaurant, Listening Lounge, Cinema Room, and the 10th Floor Guest Lounge with sweeping views of London. Plus, unwind with full use of our pool, gym, sauna and steam, or book into a class or event via our guest app. This special rate is studio-only & requires full payment at the time of booking. Non-refundable and non-amendable.",0f537ecb-c002-495b-9784-b42500f29b9a,M&F Early Bird - Best Direct Rate - Breakfast Included,,true,true,true,true,Public,Dependent,OTA BASE: Flexible,f1e85b02-5550-45ba-a749-b42100a4b37a,-31.60%,0,,GBP,1,OTA BASE: Flexible
Events,Management,INTERNAL-EVENTS,EVENTS,,cf1d26de-cfbd-4ff6-a735-b38b010824ca,I,,true,true,false,false,Private,Base,,,,,0,GBP,0,
GDS Corporate RO Rate,Short Stay Accommodation,Corporate RO Rate,,,ea75bc0c-a94e-4886-a440-b34f009bff6e,CRR,GDS CORP,false,true,false,false,Private,Base,,,,,10000,GBP,0,
GREEN,Short Stay Accommodation,GREEN,,Charlie Green,81c05eda-be33-433e-9752-b2fa00b77f42,G,,false,true,false,false,Private,Base,,,,,10000,GBP,0,
GREEN,Short Stay Accommodation,GREEN,,Charlie Green,8858a88c-a0cf-49df-af3d-b2fa00b7e091,G,,false,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
KKD-Dr Martens,Short Stay Accommodation,GDS agreed corporate rate for Dr Martens,,GDS agreed corporate rate for Dr Martens,5596bbdb-bcb3-4f20-b1e3-b34801569804,GacrfDM,KKD,false,false,true,false,Public,Base,,,,,246,GBP,0,
LongStay,Long Stay Accommodation DO NOT USE,Agent LongStay,,,45d8c7f8-7971-481b-851c-b42b0108edc7,AL,,true,false,true,false,Public,Base,,,,,2595,GBP,0,
LongStay,Long Stay Accommodation DO NOT USE,Agent LongStay - Studio Move Only VAT 4%,Agent LongStay,,04a129dd-9258-4e1a-aa0e-b26b00b26996,ALSMOV,,true,false,true,false,Public,Base,,,,,2595,GBP,0,
LongStay,Long Stay Accommodation DO NOT USE,Direct LongStay,,,8e3bcb1d-0f76-46e3-a36c-b26b0106638c,DL,,true,true,false,true,Private,Base,,,,,2595,GBP,0,
LongStay,Long Stay Accommodation DO NOT USE,Direct LongStay - Studio Move Only VAT 4%,Direct LongStay,,3f1c9a3f-209d-4fc4-b003-b3b700aea771,DLSMOV,,true,false,true,false,Public,Base,,,,,2595,GBP,0,
LongStay,LongStay Accommodation NEW,LongStay Agent,,,389907d9-8edc-42b4-9a05-b44b00a73ff4,LA,,false,true,true,false,Public,Base,,,,,10000,GBP,0,
LongStay,LongStay Accommodation NEW,LongStay Agent,,,5d15ae1b-9561-4f2a-8d70-b44b00a76e56,LA,,true,true,false,false,Private,Dependent,LongStay Direct,04daeac5-5b08-4fdc-98ba-b44b00a6b987,0%,0,,GBP,1,LongStay Direct
LongStay,LongStay Accommodation NEW,LongStay Agent - Studio Move 4% VAT,,,9245c603-a0bb-4976-9c18-b44b00a84aa2,LASMV,,true,true,false,false,Private,Dependent,LongStay Agent,5d15ae1b-9561-4f2a-8d70-b44b00a76e56,0%,0,,GBP,2,LongStay Agent → LongStay Direct
LongStay,LongStay Accommodation NEW,LongStay Direct,,,04daeac5-5b08-4fdc-98ba-b44b00a6b987,LD,,true,true,true,true,Public,Base,,,,,76.5,GBP,0,
LongStay,LongStay Accommodation NEW,LongStay Direct - Studio Move 4% VAT,,,710bf29f-e277-4122-a471-b44b00a7e539,LDSMV,,true,true,true,false,Public,Base,,,,,76.5,GBP,0,
M&F Early Bird - Best Direct Rate - Breakfast Included,Short Stay Accommodation,Test,,,4e6d6d7a-41c0-4c24-9a27-b38600f3d7f0,T,,false,false,false,false,Private,Base,,,,,0.01,GBP,0,
M&F Mobile - Best Flexible Rate,Short Stay Accommodation,M&F Mobile - Best Flexible Rate,,,d82cf7ac-b87c-4ae0-8917-b32500df1fe4,MMBFR,,false,true,true,false,Public,Base,,,,,10000,GBP,0,
Management,Management,INTERNAL - MANAGEMENT,Management,,07a250c9-3de7-47ea-8a17-b37c00e75ab0,Management ,,true,true,true,true,Public,Base,,,,,0,GBP,0,
MANAGEMENT,Long Stay Accommodation DO NOT USE,MANAGEMENT,MANAGEMENT,,a8cca299-f617-4c9a-9115-b33900aa4e65,MANAGEMENT,,false,false,false,false,Private,Base,,,,,0,GBP,0,
Manual Bookings,Short Stay Accommodation,M&F Insider,M&F Insider,,1d640bd6-78ab-4f33-af3d-b41100c42924,MI,,false,true,false,false,Private,Base,,,,,150,GBP,0,
Manual Bookings,Short Stay Accommodation,Manual Bookings,,,a79435ce-830d-4291-903c-b26b0103f547,MB,,false,true,false,false,Private,Base,,,,,10000,GBP,0,
Manual Bookings,Short Stay Accommodation,Rate Match,,,1a0f5d74-e255-4ae8-b36c-b32900c22975,RM,,false,true,false,false,Private,Dependent,MANUAL - MANUAL BOOKINGS - Breakfast Included,83b8b65e-e320-4da5-baa0-b26d00af880d,0%,0,,GBP,2,MANUAL - MANUAL BOOKINGS - Breakfast Included → OTA main (old)
Marketing,Management,INTERNAL - MARKETING,MARKETING,,febc5075-f357-42ae-85b1-b38b0107ec99,IM,,true,true,false,false,Private,Base,,,,,0,GBP,0,
Monthly Stays Made Simple 3,Short Stay Accommodation,AUTO M&F Stay Awhile - Monthly Stays Made Simple,M&F Stay Awhile - Monthly Stays Made Simple,,397d6eb2-319a-42b0-853c-b38b00cedfd6,AMSAMSMS,,false,false,false,false,Private,Base,,,,,125,GBP,0,
No Room at the Inn,Short Stay Accommodation,AUTO M&F Early Bird - No Room at the Inn Deactivated,M&F Early Bird - No Room at the Inn,,179e03e2-fdcb-4304-8bed-b37a016246b0,AMEBNRatID,NRI,false,false,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,220,,GBP,1,OTA main (old)
OLD,LongStay Accommodation NEW,AUTO M&F Stay Awhile – Monthly Stays Made Simple,M&F Stay Awhile – Monthly Stays Made Simple,"Need a place for a month or more? The Stay Awhile Rate is tailored for longer visits – from 30 to 90 nights – with the same perks as our nightly guests. Enjoy your private en-suite studio and full access to our amenities, including the Canal Restaurant, Listening Lounge, Cinema Room, and 10th Floor Guest Lounge with panoramic city views. Includes weekly cleaning and linen refresh. This Studio-Only Rate is paid in advance and amendable up to 30 days before arrival. Prefer to book with our team, or need something bespoke? Just tap ‘Enquiries’ above and we’ll be in touch.",9304da26-e4a6-4ea3-8864-b37d00e403ba,M&F Stay Awhile – 1 Month Stay Made Simple,NSAM,true,false,false,false,Private,Base,,,,,175,GBP,0,
OLD,LongStay Accommodation NEW,AUTO M&F Stay Awhile – Monthly Stays Made Simple - 2,M&F Stay Awhile – Monthly Stays Made Simple,,803e0597-c5a9-47d8-99a6-b37e00c81f3f,AMSAMSMS,SAM21,true,false,false,false,Private,Base,,,,,150,GBP,0,
OLD,LongStay Accommodation NEW,AUTO M&F Stay Awhile – Monthly Stays Made Simple - 3,M&F Stay Awhile – Monthly Stays Made Simple,"Need a place for a month or more? The Stay Awhile Rate is tailored for longer visits – from 30 to 90 nights – with the same perks as our nightly guests. Enjoy your private en-suite studio and full access to our amenities, including the Canal Restaurant, Listening Lounge, Cinema Room, and 10th Floor Guest Lounge with panoramic city views. Includes weekly cleaning and linen refresh. This Studio-Only Rate is paid in advance and amendable up to 30 days before arrival. Prefer to book with our team, or need something bespoke? Just tap ‘Enquiries’ above and we’ll be in touch.",31fcac89-af43-424a-a7d3-b37e00c93ace,AMSAMSMS,SAM31,true,false,false,false,Private,Base,,,,,125,GBP,0,
OLD,LongStay Accommodation NEW,Fully Flexible,,,da96de11-290f-4ff5-8ac2-b37600b41ae2,FF,,true,false,false,false,Private,Base,,,,,10000,GBP,0,
OLD,LongStay Accommodation NEW,No Deposit AUTO M&F Stay Awhile – Monthly Stays Made Simple One,AUTO M&F Stay Awhile – Monthly Stays Made Simple,"Need a place for a month or more? The Stay Awhile Rate is tailored for longer visits – from 30 to 90 nights – with the same perks as our nightly guests. Enjoy your private en-suite studio and full access to our amenities, including the Canal Restaurant, Listening Lounge, Cinema Room, and 10th Floor Guest Lounge with panoramic city views. Includes weekly cleaning and linen refresh. This Studio-Only Rate is paid in advance and amendable up to 30 days before arrival. Prefer to book with our team, or need something bespoke? Just tap ‘Enquiries’ above and we’ll be in touch.",563ca55a-7833-448a-81ae-b3b700b7a394,NDAMSAMSMSO,,true,false,false,false,Private,Base,,,,,175,GBP,0,
OLD,LongStay Accommodation NEW,No Deposit AUTO M&F Stay Awhile – Monthly Stays Made Simple Three,AUTO M&F Stay Awhile – Monthly Stays Made Simple,"Need a place for a month or more? The Stay Awhile Rate is tailored for longer visits – from 30 to 90 nights – with the same perks as our nightly guests. Enjoy your private en-suite studio and full access to our amenities, including the Canal Restaurant, Listening Lounge, Cinema Room, and 10th Floor Guest Lounge with panoramic city views. Includes weekly cleaning and linen refresh. This Studio-Only Rate is paid in advance and amendable up to 30 days before arrival. Prefer to book with our team, or need something bespoke? Just tap ‘Enquiries’ above and we’ll be in touch.",67963171-7edd-4dbb-a2b8-b3b700b82e88,NDAMSAMSMST,,true,false,false,false,Private,Base,,,,,125,GBP,0,
OLD,LongStay Accommodation NEW,No Deposit M&F Stay Awhile – Monthly Stays Made Simple Two,M&F Stay Awhile – Monthly Stays Made Simple,"Need a place for a month or more? The Stay Awhile Rate is tailored for longer visits – from 30 to 90 nights – with the same perks as our nightly guests. Enjoy your private en-suite studio and full access to our amenities, including the Canal Restaurant, Listening Lounge, Cinema Room, and 10th Floor Guest Lounge with panoramic city views. Includes weekly cleaning and linen refresh. This Studio-Only Rate is paid in advance and amendable up to 30 days before arrival. Prefer to book with our team, or need something bespoke? Just tap ‘Enquiries’ above and we’ll be in touch.",cf24fdb5-3522-4578-ae96-b3b700b7e886,NDMSAMSMST,,true,false,false,false,Private,Base,,,,,150,GBP,0,
OLD DIRECT LongStay,Short Stay Accommodation,Agent LongStay,,,2cb5bf80-1f70-4220-b8d7-b42d008e97c1,AL,,true,true,false,false,Private,Base,,,,,76.5,GBP,0,
OLD DIRECT LongStay,Short Stay Accommodation,Agent LongStay - studio move 4% VAT,Agent LongStay,,e9e52e52-8f77-45bb-a967-b42d008f8b6e,ALsmV,,true,true,false,false,Private,Base,,,,,76.5,GBP,0,
OLD DIRECT LongStay,Short Stay Accommodation,AUTO OTA BlueGround LongStay,Longstay,,d3b57dd1-058a-4080-9aad-b3c20127831a,AOBL,BLUG,true,true,false,false,Private,Base,,,,,205,GBP,0,
OLD DIRECT LongStay,Short Stay Accommodation,Direct LongStay,,,591b8875-e16b-4f82-b50f-b42d008e27df,DL,,true,true,false,false,Private,Base,,,,,76.5,GBP,0,
OLD DIRECT LongStay,Short Stay Accommodation,Direct LongStay-Studio Move 4% VAT,Direct LongStay,,0f24800e-36c3-43e9-926d-b42d008fe1e2,DLMV,,true,true,false,false,Private,Base,,,,,76.5,GBP,0,
OLD DIRECT Mid Stay,Short Stay Accommodation,Agent MidStay,M&F Stay Awhile –  Monthly Stays Made Simple,"Need a place for a month or more? The Stay Awhile Rate is tailored for longer visits – from 30 to 90 nights – with the same perks as our nightly guests. Enjoy your private en-suite studio and full access to our amenities, including the Canal Restaurant, Listening Lounge, Cinema Room, and 10th Floor Guest Lounge with panoramic city views. Includes weekly cleaning and linen refresh. This Studio-Only Rate is paid in advance and amendable up to 30 days before arrival. Prefer to book with our team, or need something bespoke? Just tap ‘Enquiries’ above and we’ll be in touch.",99167446-6b3d-4cb5-ae82-b36200bfcf4a,AM,SAM2,true,true,false,false,Private,Base,,,,,150,GBP,0,
OLD DIRECT Mid Stay,Short Stay Accommodation,Agent MidStay - Studio Move 4% VAT,MidStay,,1a4ee889-f14a-4314-a027-b42d009b9615,AMSMV,,true,true,false,false,Private,Base,,,,,96.5,GBP,0,
OLD DIRECT Mid Stay,Short Stay Accommodation,AUTO M&F Stay Awhile – Monthly Stays Made Simple - 3,M&F Stay Awhile – Monthly Stays Made Simple,"Need a place for a month or more? The Stay Awhile Rate is tailored for longer visits – from 30 to 90 nights – with the same perks as our nightly guests. Enjoy your private en-suite studio and full access to our amenities, including the Canal Restaurant, Listening Lounge, Cinema Room, and 10th Floor Guest Lounge with panoramic city views. Includes weekly cleaning and linen refresh. This Studio-Only Rate is paid in advance and amendable up to 30 days before arrival. Prefer to book with our team, or need something bespoke? Just tap ‘Enquiries’ above and we’ll be in touch.",d38966bc-867d-41a4-aadf-b36200c22fe7,M&F Stay Awhile – 3 Month Stay Made Simple,SAM3,false,true,false,false,Private,Base,,,,,125,GBP,0,
OLD DIRECT Mid Stay,Short Stay Accommodation,CLOSE OTA Stay Awhile,Stay Awhile,,421c19f8-6f68-4b7b-aa2e-b38000a01e76,COSA,STAY1,true,true,false,false,Private,Base,,,,,205,GBP,0,
OLD DIRECT Mid Stay,Short Stay Accommodation,CLOSE OTA Stay Awhile 2 Months,Stay Awhile,,33b07e0c-f35a-4136-86f6-b38000ba0b5e,COSAM,STAY2,true,true,false,false,Private,Base,,,,,180,GBP,0,
OLD DIRECT Mid Stay,Short Stay Accommodation,Direct MidStay,M&F Stay Awhile – Monthly Stays Made Simple,"Need a place for a month or more? The Stay Awhile Rate is tailored for longer visits – from 30 to 90 nights – with the same perks as our nightly guests. Enjoy your private en-suite studio and full access to our amenities, including the Canal Restaurant, Listening Lounge, Cinema Room, and 10th Floor Guest Lounge with panoramic city views. Includes weekly cleaning and linen refresh. This Studio-Only Rate is paid in advance and amendable up to 30 days before arrival. Prefer to book with our team, or need something bespoke? Just tap ‘Enquiries’ above and we’ll be in touch.",8d3ba610-908f-47d7-b298-b2f2011ea763,DM,SAM,true,true,false,false,Private,Base,,,,,175,GBP,0,
OLD DIRECT Mid Stay,Short Stay Accommodation,Direct MidStay - Studio Move 4% VAT,MidStay,,56a633be-9808-4b48-afbe-b42d009b23f5,DMSMV,,true,true,false,false,Private,Base,,,,,96.5,GBP,0,
OLD DIRECT Our Best Direct Rate - Short Stay,Short Stay Accommodation,COLLECT M&F Insider - Best Flexible Rate - Brekkie,COLLECT M&F Insider - Best Flexible Rate.,"Be one of the first to experience our brand-new Westbourne Park building. Enjoy your private en-suite studio with breakfast included and all the on-site amenities, including our Canal Restaurant, Listening Lounge, Cinema Room, and the 10th Floor Guest Lounge with sweeping views of London. Plus, unwind with full use of our pool, gym, sauna and steam, or book into a class or event via our guest app. This Studio-Only, Flexible Rate allows you to modify or cancel your reservation up to 24 hours before arrival - only when you book direct.",ac274a2b-917c-4f87-9651-b36800d6ac35,CMIBFRB,,false,false,true,false,Public,Base,,,,,200,GBP,0,
OLD DIRECT Our Best Direct Rate - Short Stay,Short Stay Accommodation,PLAX&LEI,,,03d4af90-f49b-4302-b2f4-b33600be03e6,P,,false,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,160,,GBP,1,OTA main (old)
OLD DIRECT Our Best Direct Rate - Short Stay,Short Stay Accommodation,Professional Stays,Professional Stays,,7f24a22f-1058-4a08-a423-b26b01053368,PS,,false,true,false,false,Private,Base,,,,,10000,GBP,0,
OLD DIRECT PROMOS,Short Stay Accommodation,ARCHIVE - MORE CREATIVE,MORECREATIVE,,a6b02e33-87bb-4338-bb05-b2fb00b65302,AMC,,true,false,false,false,Private,Base,,,,,200,GBP,0,
OLD DIRECT PROMOS,Short Stay Accommodation,AUTO  M&F Early Bird – Carnival Deactivated,M&F Early Bird – Carnival Edit,"As the iconic Notting Hill Carnival lights up the streets from Westbourne Park to Notting Hill, M&F offers a calm, wellness-led sanctuary just moments away. To ensure guest comfort and safety, we’ll be operating a secure entry system—details will be shared at check-in. Book early to unlock our best-value rate, available exclusively when you book direct. Your stay includes a private en-suite studio and full access to our serene spaces—Canal Restaurant, Listening Lounge, Cinema Room, and our 10th Floor Guest Lounge with sweeping London views. Relax with use of our pool, gym, sauna, and steam room throughout your stay. This advance rate is studio-only, requires full prepayment, and is non-refundable and non-amendable.",cb7c59bb-2b60-4c73-b385-b2f20104aaa4,AMEBCD,,true,false,false,false,Private,Dependent,AUTO M&F Early Bird - Best Direct Rate,a7fd2b93-ece9-4c65-8868-b2d800df2357,0%,0,,GBP,2,AUTO M&F Early Bird - Best Direct Rate → OTA main (old)
OLD DIRECT PROMOS,Short Stay Accommodation,AUTO - ARTISTS,ARTISTS,,4f5e8cc7-ac69-477c-8c96-b31600abd220,AA,,true,false,false,false,Private,Base,,,,,180,GBP,0,
